id,assignment_id,date,spends_key,spends,created_at,updated_at,auto,config_id,asem_id,is_derived,status
1210595,1167,2021-01-06,search_nri_brand,83,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210596,1167,2021-01-07,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210597,1167,2021-01-08,search_nri_brand,153,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210598,1167,2021-01-09,search_nri_brand,1,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210599,1167,2021-01-10,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210600,1167,2021-01-22,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210601,1167,2021-01-23,search_nri_brand,466,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210602,1167,2021-01-24,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210603,1167,2021-01-25,search_nri_brand,33,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210604,1167,2021-01-26,search_nri_brand,96,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210605,1167,2021-01-27,search_nri_brand,235,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1192181,1167,2022-04-29,search_ri_brand,631,2022-04-29 00:38:40.099096,2022-04-30 01:37:17.990038,google,6615,1226,,
1210606,1167,2021-01-28,search_nri_brand,68,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210607,1167,2021-01-29,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1192179,1167,2022-04-29,discovery_ctw,3675,2022-04-29 00:38:40.099096,2022-04-30 05:37:27.177047,google,5893,1226,,
1210608,1167,2021-01-30,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210609,1167,2021-01-31,search_nri_brand,64,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210610,1167,2021-02-01,search_nri_brand,183,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210611,1167,2021-02-02,search_nri_brand,138,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210612,1167,2021-02-03,search_nri_brand,39,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210613,1167,2021-02-04,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210614,1167,2021-02-05,search_nri_brand,112,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210615,1167,2021-02-06,search_nri_brand,59,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210616,1167,2021-02-07,search_nri_brand,51,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210617,1167,2021-02-08,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210618,1167,2021-02-09,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210619,1167,2021-02-10,search_nri_brand,100,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210620,1167,2021-02-11,search_nri_brand,15,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210621,1167,2021-02-12,search_nri_brand,68,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210622,1167,2021-02-13,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210623,1167,2021-02-14,search_nri_brand,52,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210624,1167,2021-02-15,search_nri_brand,111,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210625,1167,2021-02-16,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210626,1167,2021-02-17,search_nri_brand,18,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1193405,1167,2022-05-01,discovery_ctw,1674,2022-05-01 00:38:14.683832,2022-05-02 00:38:08.041924,google,5893,1226,,
1193406,1167,2022-05-01,search_ri_brand,618,2022-05-01 00:38:14.683832,2022-05-02 00:38:08.041924,google,6615,1226,,
1193285,1167,2022-05-01,leadgen_ri,5244,2022-04-30 18:54:51.380083,2022-05-02 14:54:11.113727,facebook,1758,1226,,
1210627,1167,2021-02-18,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210628,1167,2021-02-19,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210629,1167,2021-02-20,search_nri_brand,15,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210630,1167,2021-02-21,search_nri_brand,105,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210631,1167,2021-02-22,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210632,1167,2021-02-23,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210633,1167,2021-02-24,search_nri_brand,32,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210634,1167,2021-02-25,search_nri_brand,91,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210635,1167,2021-02-26,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210636,1167,2021-02-27,search_nri_brand,66,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210637,1167,2021-02-28,search_nri_brand,108,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210638,1167,2021-03-01,search_nri_brand,198,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210639,1167,2021-03-02,search_nri_brand,68,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210640,1167,2021-03-03,search_nri_brand,46,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210641,1167,2021-03-04,search_nri_brand,72,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210642,1167,2021-03-05,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210643,1167,2021-03-06,search_nri_brand,334,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210644,1167,2021-03-07,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210645,1167,2021-03-08,search_nri_brand,70,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210646,1167,2021-03-09,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210647,1167,2021-03-10,search_nri_brand,33,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1193284,1167,2022-05-01,ctw_ri,3118,2022-04-30 18:54:51.380083,2022-05-02 10:55:28.927958,facebook,4434,1226,,
1210648,1167,2021-03-11,search_nri_brand,8,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210649,1167,2021-03-12,search_nri_brand,335,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210650,1167,2021-03-13,search_nri_brand,31,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210651,1167,2021-03-14,search_nri_brand,9,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210652,1167,2021-03-15,search_nri_brand,11,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210653,1167,2021-03-16,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210654,1167,2021-03-17,search_nri_brand,305,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210655,1167,2021-03-18,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210656,1167,2021-03-19,search_nri_brand,361,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210657,1167,2021-03-20,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210658,1167,2021-03-21,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210659,1167,2021-03-22,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210660,1167,2021-03-23,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210661,1167,2021-03-24,search_nri_brand,31,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210662,1167,2021-03-25,search_nri_brand,168,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210663,1167,2021-03-26,search_nri_brand,87,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210664,1167,2021-04-10,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210665,1167,2021-04-11,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210666,1167,2021-04-12,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210667,1167,2021-04-13,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210668,1167,2021-04-14,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210669,1167,2021-04-15,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210670,1167,2021-04-17,search_nri_brand,55,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210671,1167,2021-04-18,search_nri_brand,158,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210672,1167,2021-04-22,search_nri_brand,465,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210673,1167,2021-04-24,search_nri_brand,12,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210674,1167,2021-04-25,search_nri_brand,93,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1193897,1167,2022-05-02,ctw_ri,3003,2022-05-01 18:55:12.921120,2022-05-03 14:54:59.393896,facebook,4434,1226,,
1193898,1167,2022-05-02,leadgen_ri,5115,2022-05-01 18:55:12.921120,2022-05-03 16:54:45.653157,facebook,1758,1226,,
1210675,1167,2021-04-27,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210676,1167,2021-04-28,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210677,1167,2021-04-29,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210678,1167,2021-04-30,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210679,1167,2021-05-01,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210680,1167,2021-05-02,search_nri_brand,167,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210681,1167,2021-05-03,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210682,1167,2021-05-04,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210683,1167,2021-05-07,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210684,1167,2021-05-08,search_nri_brand,46,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210685,1167,2021-05-09,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210686,1167,2021-05-10,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210687,1167,2021-05-11,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210688,1167,2021-05-12,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210689,1167,2021-05-13,search_nri_brand,35,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210690,1167,2021-05-14,search_nri_brand,28,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210691,1167,2021-05-16,search_nri_brand,12,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210692,1167,2021-05-17,search_nri_brand,60,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210693,1167,2021-05-18,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210694,1167,2021-05-19,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210695,1167,2021-05-21,search_nri_brand,371,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210696,1167,2021-05-22,search_nri_brand,18,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210697,1167,2021-05-23,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210698,1167,2021-05-24,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210699,1167,2021-05-25,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210700,1167,2021-05-26,search_nri_brand,12,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210701,1167,2021-05-27,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210702,1167,2021-05-28,search_nri_brand,16,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210703,1167,2021-05-29,search_nri_brand,67,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210704,1167,2021-05-30,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210705,1167,2021-05-31,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210706,1167,2021-06-01,search_nri_brand,132,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1194014,1167,2022-05-02,search_ri_brand,768,2022-05-02 00:38:08.041924,2022-05-02 17:37:07.465636,google,6615,1226,,
1194012,1167,2022-05-02,discovery_ctw,704,2022-05-02 00:38:08.041924,2022-05-03 00:38:01.169344,google,5893,1226,,
1210707,1167,2021-06-02,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210708,1167,2021-06-04,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210709,1167,2021-06-07,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210710,1167,2021-06-08,search_nri_brand,162,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210711,1167,2021-06-09,search_nri_brand,18,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210712,1167,2021-06-10,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210713,1167,2021-06-11,search_nri_brand,192,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210714,1167,2021-06-12,search_nri_brand,15,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210715,1167,2021-06-13,search_nri_brand,29,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210716,1167,2021-06-14,search_nri_brand,31,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210717,1167,2021-06-15,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210718,1167,2021-06-16,search_nri_brand,21,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210719,1167,2021-06-17,search_nri_brand,32,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1194013,1167,2022-05-02,search_nri_brand,,2022-05-02 00:38:08.041924,2022-05-02 00:38:08.041924,google,6616,1226,,
1210720,1167,2021-06-18,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210721,1167,2021-06-20,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210722,1167,2021-06-21,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210723,1167,2021-06-22,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210724,1167,2021-06-23,search_nri_brand,33,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210725,1167,2021-06-24,search_nri_brand,10,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210726,1167,2021-06-25,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210727,1167,2021-06-27,search_nri_brand,1,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210728,1167,2021-06-28,search_nri_brand,6,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210729,1167,2021-06-29,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210730,1167,2021-06-30,search_nri_brand,2,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210731,1167,2021-07-01,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210732,1167,2021-07-02,search_nri_brand,2,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210733,1167,2021-07-03,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210734,1167,2021-07-04,search_nri_brand,79,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210735,1167,2021-07-05,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210736,1167,2021-07-06,search_nri_brand,131,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210737,1167,2021-07-07,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210738,1167,2021-07-08,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210739,1167,2021-07-09,search_nri_brand,53,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210740,1167,2021-07-10,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210741,1167,2021-07-12,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210742,1167,2021-07-15,search_nri_brand,2,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210743,1167,2021-07-16,search_nri_brand,20,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210744,1167,2021-07-17,search_nri_brand,92,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210745,1167,2021-07-18,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210746,1167,2021-07-19,search_nri_brand,24,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210747,1167,2021-07-20,search_nri_brand,13,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210748,1167,2021-07-21,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210749,1167,2021-07-22,search_nri_brand,125,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210750,1167,2021-07-23,search_nri_brand,21,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210751,1167,2021-07-24,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210752,1167,2021-07-25,search_nri_brand,417,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210753,1167,2021-07-26,search_nri_brand,14,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210754,1167,2021-07-27,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210755,1167,2021-07-28,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210756,1167,2021-07-29,search_nri_brand,416,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210757,1167,2021-07-30,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210758,1167,2021-07-31,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210759,1167,2021-08-01,search_nri_brand,53,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210760,1167,2021-08-02,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210761,1167,2021-08-03,search_nri_brand,22,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210762,1167,2021-08-04,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210763,1167,2021-08-05,search_nri_brand,8,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210764,1167,2021-08-06,search_nri_brand,75,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210765,1167,2021-08-07,search_nri_brand,46,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210766,1167,2021-08-08,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210767,1167,2021-08-09,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210768,1167,2021-08-11,search_nri_brand,117,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210769,1167,2021-08-12,search_nri_brand,163,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210770,1167,2021-08-13,search_nri_brand,28,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210771,1167,2021-08-14,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210772,1167,2021-08-15,search_nri_brand,164,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210773,1167,2021-08-16,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210774,1167,2021-08-17,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210775,1167,2021-08-18,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210776,1167,2021-08-19,search_nri_brand,60,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210777,1167,2021-08-20,search_nri_brand,92,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210778,1167,2021-08-21,search_nri_brand,80,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210779,1167,2021-08-22,search_nri_brand,42,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210780,1167,2021-08-23,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210781,1167,2021-08-24,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210782,1167,2021-08-25,search_nri_brand,170,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210783,1167,2021-08-26,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210784,1167,2021-08-27,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210785,1167,2021-08-28,search_nri_brand,156,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210786,1167,2021-08-30,search_nri_brand,557,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210787,1167,2021-08-31,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210788,1167,2021-09-01,search_nri_brand,417,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210789,1167,2021-09-02,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210790,1167,2021-09-03,search_nri_brand,77,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210791,1167,2021-09-04,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210792,1167,2021-09-05,search_nri_brand,138,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210793,1167,2021-09-06,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210794,1167,2021-09-07,search_nri_brand,,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
1210795,1167,2021-09-08,search_nri_brand,124,2022-05-29 21:25:05.495600,2022-05-29 21:25:05.495600,google,6616,1226,,
