account_id,campaign_name,adset_name,ad_name,ad_id,date,spends,impressions,video_view,post,comment,post_reaction,landing_page_view,link_click,page_engagement,post_engagement,offsite_conversion.fb_pixel_lead,leadgen.other,created_at,updated_at
338944120605044,10 Days Diwali  Teaser Lead Generation 92,New Lead generation Ad Set,Diwali Offer - Copy,23849374842770070,2021-11-01,266,1304,,,,,,3,3,3,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
338944120605044,10 Days Diwali  Teaser Lead Generation 92,New Lead generation Ad Set,Diwali Offer - Copy 2,23849385786830070,2021-11-01,134,708,,,,1,,3,4,4,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
338944120605044,10 Days Diwali  Teaser Lead Generation 92,New Lead generation Ad Set,Diwali Offer - Copy 2,23849398176530070,2021-11-01,104,489,,,,1,,2,3,3,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
338944120605044,10 Days Diwali  Teaser Lead Generation 92,New Lead generation Ad Set,Diwali Offer - Copy 3,23849426177010070,2021-11-01,173,1236,,,,2,,4,6,6,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
338944120605044,10 Days Diwali  Teaser Lead Generation 92,New Lead generation Ad Set,Diwali Offer,23849367221920070,2021-11-02,277,1629,,,,1,,5,6,6,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
338944120605044,10 Days Diwali  Teaser Lead Generation 92,New Lead generation Ad Set,Diwali Offer - Copy,23849374842770070,2021-11-02,155,1188,,,,,,2,2,2,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
338944120605044,10 Days Diwali  Teaser Lead Generation 92,New Lead generation Ad Set,Diwali Offer - Copy 2,23849385786830070,2021-11-02,189,1142,,,,1,,3,3,3,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
338944120605044,10 Days Diwali  Teaser Lead Generation 92,New Lead generation Ad Set,Diwali Offer - Copy 2,23849398176530070,2021-11-02,75,600,,,,,,1,1,1,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
338944120605044,10 Days Diwali  Teaser Lead Generation 92,New Lead generation Ad Set,Diwali Offer - Copy 3,23849426177010070,2021-11-02,160,1017,,,,,,1,1,1,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
338944120605044,10 Days Diwali  Teaser Lead Generation 92,New Lead generation Ad Set,Diwali Offer,23849367221920070,2021-11-04,716,3372,,,,4,,8,12,12,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
338944120605044,10 Days Diwali  Teaser Lead Generation 92,New Lead generation Ad Set,Diwali Offer - Copy,23849374842770070,2021-11-04,324,2109,,,,,,19,19,19,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
338944120605044,10 Days Diwali  Teaser Lead Generation 92,New Lead generation Ad Set,Diwali Offer - Copy 2,23849385786830070,2021-11-04,308,1771,,,1,3,,8,12,12,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
338944120605044,10 Days Diwali  Teaser Lead Generation 92,New Lead generation Ad Set,Diwali Offer - Copy 2,23849398176530070,2021-11-04,157,845,,,,,,4,4,4,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
338944120605044,10 Days Diwali  Teaser Lead Generation 92,New Lead generation Ad Set,Diwali Offer - Copy 3,23849426177010070,2021-11-04,254,1531,,,1,1,,4,6,6,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
338944120605044,10 Days Diwali  Teaser Lead Generation 92,New Lead generation Ad Set,Diwali Offer,23849367221920070,2021-11-05,170,839,,,,,,3,3,3,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
338944120605044,10 Days Diwali  Teaser Lead Generation 92,New Lead generation Ad Set,Diwali Offer - Copy,23849374842770070,2021-11-05,169,918,,,,1,,6,7,7,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
338944120605044,10 Days Diwali  Teaser Lead Generation 92,New Lead generation Ad Set,Diwali Offer - Copy 2,23849385786830070,2021-11-05,238,1437,,,,1,,6,7,7,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
338944120605044,10 Days Diwali  Teaser Lead Generation 92,New Lead generation Ad Set,Diwali Offer - Copy 2,23849398176530070,2021-11-05,98,696,,,,,,3,3,3,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
338944120605044,10 Days Diwali  Teaser Lead Generation 92,New Lead generation Ad Set,Diwali Offer - Copy 3,23849426177010070,2021-11-05,111,547,,,,,,2,2,2,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
338944120605044,Event: Signature Global City 92 Bhoomi Poojan,Event: Signature Global City 92 Bhoomi Poojan,Event: Signature Global City 92 Bhoomi Poojan,23849849484670070,2021-12-10,600,9980,,,1,1,,31,33,33,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
338944120605044,Event: Signature Global City 92 Bhoomi Poojan,Broker,Event: Signature Global City 92 Bhoomi Poojan,23849849734610070,2021-12-10,219,2531,,,,3,,14,18,18,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
338944120605044,Event: Signature Global City 92 Bhoomi Poojan #4sp|52m-facebook_corporatebranding,Event: Signature Global City 92 Bhoomi Poojan,Event: Signature Global City 92 Bhoomi Poojan,23849849484670070,2021-12-11,1200,17679,,,1,6,,67,74,74,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
338944120605044,Event: Signature Global City 92 Bhoomi Poojan #4sp|52m-facebook_corporatebranding,Broker,Event: Signature Global City 92 Bhoomi Poojan,23849849734610070,2021-12-11,294,3717,,,,3,,8,11,11,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
338944120605044,Event: Signature Global City 92 Bhoomi Poojan #4sp|52m-facebook_corporatebranding,Event: Signature Global City 92 Bhoomi Poojan,Event: Signature Global City 92 Bhoomi Poojan,23849849484670070,2021-12-12,1180,18285,,,,8,,51,58,58,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
338944120605044,Event: Signature Global City 92 Bhoomi Poojan #4sp|52m-facebook_corporatebranding,Broker,Event: Signature Global City 92 Bhoomi Poojan,23849849734610070,2021-12-12,520,5884,,1,,7,,22,28,28,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
338944120605044,Event: Signature Global City 92 Bhoomi Poojan #4sp|52m-facebook_corporatebranding,Event: Signature Global City 92 Bhoomi Poojan,Event: Signature Global City 92 Bhoomi Poojan,23849849484670070,2021-12-13,1268,19072,,1,2,14,,55,70,70,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
338944120605044,Event: Signature Global City 92 Bhoomi Poojan #4sp|52m-facebook_corporatebranding,Broker,Event: Signature Global City 92 Bhoomi Poojan,23849849734610070,2021-12-13,370,4374,,,,3,,25,27,27,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
338944120605044,Event: Signature Global City 92 Bhoomi Poojan #4sp|52m-facebook_corporatebranding,Broker,Event: Signature Global City 92 Bhoomi Poojan,23849849734610070,2021-12-14,,,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Demographics,3 BHK Floor Plan,23851751400650673,2022-11-06,51,299,,,,,,3,3,3,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Demographics,4 BHK Floor Plan,23851751400630673,2022-11-21,,8,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Demographics,3 BHK Floor Plan,23851751400650673,2022-11-21,275,1603,,,,2,,27,28,28,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Demographics,4 BHK Floor Plan,23851751400630673,2022-11-22,,10,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Demographics,3 BHK Floor Plan,23851751400650673,2022-11-22,276,2447,,,,,,32,32,32,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Demographics,4 BHK Floor Plan,23851751400630673,2022-11-29,,6,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Demographics,3 BHK Floor Plan,23851751400650673,2022-11-29,130,1182,,,,1,,13,14,14,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Custom Data Lookalike - New,Bestech Altura,23851718037420673,2022-10-31,240,857,,,,1,,5,6,6,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Luxury + Real Estate,New Price  Creative - Copy 4,23851718037500673,2022-10-31,20,162,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Demographics,Bestech Altura,23851718037620673,2022-10-31,21,98,,,,,,2,2,2,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Interest - Real Estate Generic - New,Bestech Altura,23851718037900673,2022-10-31,148,918,,,,1,,5,6,6,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Luxury + Real Estate,Bestech Alture,23851718239430673,2022-10-31,31,211,,,,,,2,2,2,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Luxury + Real Estate,Bestech Alture – Copy,23851718255700673,2022-10-31,17,153,,,,,,2,2,2,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Demographics,Bestech Altura – Copy,23851718285030673,2022-10-31,11,61,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Demographics,Bestech Altura – Copy 2,23851718291790673,2022-10-31,6,67,,,,1,,,1,1,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Custom Data Lookalike - New,Bestech Altura – Copy,23851718322050673,2022-10-31,22,252,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Custom Data Lookalike - New,Bestech Altura – Copy 2,23851718328260673,2022-10-31,33,192,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Interest - Real Estate Generic - New,Bestech Altura – Copy,23851718340000673,2022-10-31,28,283,,,,,,1,1,1,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Interest - Real Estate Generic - New,Bestech Altura – Copy 2,23851718344720673,2022-10-31,47,455,,,,,,1,1,1,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Custom Data Lookalike - New,Bestech Altura,23851718037420673,2022-11-01,731,3557,,,,3,,11,14,14,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Luxury + Real Estate,New Price  Creative - Copy 4,23851718037500673,2022-11-01,43,221,,,,,,2,2,2,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Demographics,Bestech Altura,23851718037620673,2022-11-01,3,42,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Interest - Real Estate Generic - New,Bestech Altura,23851718037900673,2022-11-01,152,1369,,,,1,,5,6,6,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Luxury + Real Estate,Bestech Alture,23851718239430673,2022-11-01,41,107,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Luxury + Real Estate,Bestech Alture – Copy,23851718255700673,2022-11-01,25,166,,,,,,1,1,1,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Demographics,Bestech Altura – Copy,23851718285030673,2022-11-01,121,126,,,,1,,1,1,1,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Demographics,Bestech Altura – Copy 2,23851718291790673,2022-11-01,336,140,,,,,,2,2,2,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Custom Data Lookalike - New,Bestech Altura – Copy,23851718322050673,2022-11-01,36,226,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Custom Data Lookalike - New,Bestech Altura – Copy 2,23851718328260673,2022-11-01,25,180,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Interest - Real Estate Generic - New,Bestech Altura – Copy,23851718340000673,2022-11-01,125,690,,,,1,,1,2,2,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Interest - Real Estate Generic - New,Bestech Altura – Copy 2,23851718344720673,2022-11-01,13,205,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Custom Data Lookalike - New,Bestech Altura,23851718037420673,2022-11-02,90,459,,,,,,3,3,3,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Luxury + Real Estate,New Price  Creative - Copy 4,23851718037500673,2022-11-02,11,102,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Demographics,Bestech Altura,23851718037620673,2022-11-02,1,5,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Interest - Real Estate Generic - New,Bestech Altura,23851718037900673,2022-11-02,26,146,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Luxury + Real Estate,Bestech Alture,23851718239430673,2022-11-02,,7,,,,,,1,1,1,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Luxury + Real Estate,Bestech Alture – Copy,23851718255700673,2022-11-02,4,14,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Demographics,Bestech Altura – Copy,23851718285030673,2022-11-02,1,17,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Demographics,Bestech Altura – Copy 2,23851718291790673,2022-11-02,12,77,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Custom Data Lookalike - New,Bestech Altura – Copy,23851718322050673,2022-11-02,1,16,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Custom Data Lookalike - New,Bestech Altura – Copy 2,23851718328260673,2022-11-02,1,18,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Interest - Real Estate Generic - New,Bestech Altura – Copy,23851718340000673,2022-11-02,27,92,,,,1,,1,2,2,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Interest - Real Estate Generic - New,Bestech Altura – Copy 2,23851718344720673,2022-11-02,,28,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Custom Data Lookalike - New,3 BHK Floor Plan,23851726777090673,2022-11-02,454,2040,,,,,,52,52,52,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Interest - Real Estate Generic - New,3 BHK Floor Plan,23851726809010673,2022-11-02,251,1363,,,,,,29,29,29,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Interest - Real Estate Generic - New,4 BHK Floor Plan,23851726814140673,2022-11-02,292,1028,,,,1,,32,33,33,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Demographics,3 BHK Floor Plan,23851726820760673,2022-11-02,20,38,,,,,,2,2,2,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Demographics,4 BHK Floor Plan,23851726825190673,2022-11-02,56,135,,,,,,3,3,3,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Luxury + Real Estate,3 BHK Floor Plan,23851726843590673,2022-11-02,12,65,,,,,,1,1,1,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Luxury + Real Estate,4 BHK Floor Plan,23851726847000673,2022-11-02,202,732,,,,1,,33,34,34,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Interest - Real Estate Generic - New,Bestech Altura,23851718037900673,2022-11-03,,10,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Demographics,Bestech Altura – Copy 2,23851718291790673,2022-11-03,,2,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Interest - Real Estate Generic - New,Bestech Altura – Copy,23851718340000673,2022-11-03,,2,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Interest - Real Estate Generic - New,Bestech Altura – Copy 2,23851718344720673,2022-11-03,,4,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Custom Data Lookalike - New,3 BHK Floor Plan,23851726777090673,2022-11-03,25,129,,,,,,1,1,1,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Interest - Real Estate Generic - New,3 BHK Floor Plan,23851726809010673,2022-11-03,505,2765,,,,5,,61,65,65,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Interest - Real Estate Generic - New,4 BHK Floor Plan,23851726814140673,2022-11-03,254,703,,,,2,,23,25,25,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Demographics,4 BHK Floor Plan,23851726825190673,2022-11-03,4,4,,,,1,,1,1,1,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Luxury + Real Estate,3 BHK Floor Plan,23851726843590673,2022-11-03,2,6,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Luxury + Real Estate,4 BHK Floor Plan,23851726847000673,2022-11-03,9,25,,,,,,1,1,1,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Custom Data Lookalike - New,4 BHK Floor Plan,23851726784870673,2022-11-04,,1,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Interest - Real Estate Generic - New,Bestech Altura,23851718037900673,2022-11-04,,1,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Custom Data Lookalike - New,3 BHK Floor Plan,23851726777090673,2022-11-04,573,3108,,,,2,,96,97,97,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Interest - Real Estate Generic - New,3 BHK Floor Plan,23851726809010673,2022-11-04,869,4040,,,,1,,115,116,116,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Interest - Real Estate Generic - New,4 BHK Floor Plan,23851726814140673,2022-11-04,196,991,,,,1,,33,34,34,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Demographics,3 BHK Floor Plan,23851751400650673,2022-11-04,103,480,,,,2,,18,20,20,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Demographics,3 BHK Floor Plan,23851751400650673,2022-11-05,172,723,,,,,,16,16,16,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Custom Data Lookalike - New,3 BHK Floor Plan,23851726777090673,2022-11-05,626,3275,,,,4,,85,86,86,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Custom Data Lookalike - New,4 BHK Floor Plan,23851726784870673,2022-11-05,1,1,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Interest - Real Estate Generic - New,3 BHK Floor Plan,23851726809010673,2022-11-05,540,2842,,,,,,62,62,62,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Interest - Real Estate Generic - New,4 BHK Floor Plan,23851726814140673,2022-11-05,363,1923,,,,,,40,40,40,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Custom Data Lookalike - New,Bestech Altura – Copy - Copy,23851762257940673,2022-11-05,,3,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Custom Data Lookalike - New,Bestech Altura – Copy - Copy 2,23851762416350673,2022-11-05,4,30,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Custom Data Lookalike - New,Bestech Altura – Copy - Copy 2,23851762420790673,2022-11-05,,3,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Interest - Real Estate Generic - New,Bestech Altura - Copy,23851762422530673,2022-11-05,,1,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Interest - Real Estate Generic - New,Bestech Altura - Copy 2,23851762428650673,2022-11-05,1,5,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Interest - Real Estate Generic - New,Bestech Altura - Copy 3,23851762430550673,2022-11-05,4,1,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Demographics,Bestech Altura - Copy 2,23851762439290673,2022-11-05,3,10,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Demographics,Bestech Altura - Copy 3,23851762448700673,2022-11-05,,2,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Interest - Real Estate Generic - New,Bestech Altura - Copy 4,23851762457640673,2022-11-05,,1,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Custom Data Lookalike - New,Bestech Altura – Copy - Copy 3,23851762462190673,2022-11-05,,2,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Custom Data Lookalike - New,Bestech Altura – Copy - Copy,23851762257940673,2022-11-06,,3,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Bestech Altura #78d|7ms-leadgen_ri,Custom Data Lookalike - New,3 BHK Floor Plan,23851726777090673,2022-11-06,380,1810,,,,,,41,41,41,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
